Time [s],Packet,Type,Identifier,Control,Data,CRC,ACK
5.887940000000000,31315,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.888056250000000,31316,DATA,0x090,0x8,0xF5 0xFF 0xFF 0xFF 0x58 0x00 0x00 0x00,0x296B,ACK
5.888178500000000,31317,DATA,0x090,0x6,0x50 0x00 0x00 0x00 0xF1 0x10,0x655F,ACK
5.888287750000000,31318,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.889602250000000,31319,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.889718500000000,31320,DATA,0x090,0x8,0xF9 0xFF 0xFF 0xFF 0x53 0x00 0x00 0x00,0x0E87,ACK
5.889841750000000,31321,DATA,0x090,0x6,0x54 0x00 0x00 0x00 0xF2 0x10,0x141C,ACK
5.889952000000000,31322,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.891284500000000,31323,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.891400750000000,31324,DATA,0x090,0x8,0xFD 0xFF 0xFF 0xFF 0x4F 0x00 0x00 0x00,0x31E7,ACK
5.891524000000000,31325,DATA,0x090,0x6,0x57 0x00 0x00 0x00 0xF3 0x10,0x724E,ACK
5.891631125000000,31326,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.892670625000000,31327,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x02 0x10 0x78 0x00,0x113D,ACK
5.892787875000000,31328,DATA,0x090,0x8,0x18 0x10 0xD9 0x5C 0xEF 0x2F 0xC3 0x3F,0x5A2A,ACK
5.892904125000000,31329,DATA,0x090,0x8,0x2F 0xF5 0xA3 0x01 0xA4 0x0A 0xED 0x3F,0x194C,ACK
5.893028375000000,31330,DATA,0x090,0x8,0x96 0x83 0x0E 0x43 0x9C 0x4B 0x78 0x3B,0x7099,ACK
5.893144500000000,31331,DATA,0x090,0x8,0x52 0x26 0xA0 0x3C 0x3F 0x31 0x81 0xBF,0x75F6,ACK
5.893261750000000,31332,DATA,0x090,0x8,0x72 0xD0 0x1F 0xBB 0xCB 0x30 0x8E 0x3C,0x19B3,ACK
5.893383000000000,31333,DATA,0x090,0x8,0xB4 0x60 0x66 0x3C 0x71 0x7D 0x74 0x43,0x6590,ACK
5.893497250000000,31334,DATA,0x090,0x8,0x42 0xF4 0x5A 0x3F 0xF8 0xF4 0x79 0xBB,0x5F43,ACK
5.893612500000000,31335,DATA,0x090,0x8,0x2B 0xD5 0x64 0x3C 0x3D 0x98 0x04 0xBF,0x2216,ACK
5.893734750000000,31336,DATA,0x090,0x8,0x8E 0x8B 0xB5 0xBD 0x9E 0x14 0x0A 0x3E,0x439B,ACK
5.893848875000000,31337,DATA,0x090,0x8,0x7A 0xC7 0x06 0x3D 0x00 0x00 0x00 0x00,0x34C1,ACK
5.893969125000000,31338,DATA,0x090,0x8,0x00 0x00 0x00 0x00 0x5D 0xF6 0x49 0x3D,0x0017,ACK
5.894098375000000,31339,DATA,0x090,0x8,0x20 0xCC 0x26 0xB5 0x6E 0x5A 0x81 0x38,0x58C4,ACK
5.894213625000000,31340,DATA,0x090,0x8,0xB2 0x83 0x81 0xB6 0xCB 0x00 0x9B 0x01,0x629D,ACK
5.894329875000000,31341,DATA,0x090,0x8,0x71 0x04 0x37 0x00 0x37 0x00 0x25 0x00,0x0340,ACK
5.894457125000000,31342,DATA,0x090,0x8,0x00 0x00 0x30 0x00 0x00 0x00 0xD4 0x02,0x6FB8,ACK
5.894580250000000,31343,DATA,0x090,0x8,0x66 0xCC 0x66 0xCC 0x55 0xAA 0x55 0xAA,0x03E5,ACK
5.894694500000000,31344,DATA,0x090,0x8,0x01 0x10 0x0E 0x00 0x00 0x00 0x00 0x00,0x3095,ACK
5.894824750000000,31345,DATA,0x090,0x8,0x4B 0x00 0x00 0x00 0x5F 0x00 0x00 0x00,0x753A,ACK
5.894948000000000,31346,DATA,0x090,0x8,0xF4 0x10 0x66 0xCC 0x66 0xCC 0x55 0xAA,0x1C4E,ACK
5.895062250000000,31347,DATA,0x090,0x8,0x55 0xAA 0x01 0x10 0x0E 0x00 0x00 0x00,0x2676,ACK
5.895188500000000,31348,DATA,0x090,0x8,0x00 0x00 0x4B 0x00 0x00 0x00 0x60 0x00,0x587B,ACK
5.895311750000000,31349,DATA,0x090,0x8,0x00 0x00 0xF5 0x10 0x66 0xCC 0x66 0xCC,0x714B,ACK
5.895512000000000,31350,DATA,0x108,0x8,0x55 0xAA 0x55 0xAA 0x09 0x10 0xB8 0x00,0x5AD4,ACK
5.895627125000000,31351,DATA,0x108,0x8,0x44 0x4A 0x49 0x01 0x18 0x42 0x18 0x42,0x2D17,ACK
5.895740375000000,31352,DATA,0x108,0x8,0x18 0x42 0x18 0x42 0x00 0x00 0x00 0x00,0x6D74,ACK
5.895868625000000,31353,DATA,0x108,0x8,0x00 0x00 0x64 0x00 0x00 0x00 0x00 0x00,0x2E47,ACK
5.895992875000000,31354,DATA,0x108,0x8,0x17 0xFC 0xE9 0x03 0xE9 0x03 0x00 0x00,0x73CC,ACK
5.896113125000000,31355,DATA,0x108,0x8,0xEB 0x01 0xE9 0x03 0x17 0xFC 0x17 0xFC,0x2B37,ACK
5.896239375000000,31356,DATA,0x108,0x8,0xE9 0x03 0xE9 0x03 0x00 0x00 0x00 0x00,0x4FEE,ACK
5.896361500000000,31357,DATA,0x108,0x8,0x38 0x04 0x00 0x00 0x00 0x00 0x34 0x02,0x4F0C,ACK
5.896483750000000,31358,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0xF3 0x8F,0x1ECC,ACK
5.896617000000000,31359,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.896733250000000,31360,DATA,0x090,0x8,0xFF 0xFF 0xFF 0xFF 0x4E 0x00 0x00 0x00,0x44E6,ACK
5.896856500000000,31361,DATA,0x090,0x8,0x60 0x00 0x00 0x00 0xF6 0x10 0x66 0xCC,0x555C,ACK
5.896980750000000,31362,DATA,0x090,0x2,0x66 0xCC,0x1021,ACK
5.897045875000000,31363,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x6C70,ACK
5.897171125000000,31364,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x6C70,ACK
5.897305375000000,31365,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x6A 0x01 0x00 0x00,0x06CA,ACK
5.897429625000000,31366,DATA,0x108,0x8,0xF6 0x91 0xAE 0x3F 0x03 0x2D 0xEF 0x41,0x6B31,ACK
5.897544875000000,31367,DATA,0x108,0x8,0x00 0x40 0x0D 0xC4 0x06 0x00 0x00 0x00,0x71C6,ACK
5.897676125000000,31368,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x6C70,ACK
5.897801375000000,31369,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x78 0xFE 0x00 0x00,0x7A2C,ACK
5.897924500000000,31370,DATA,0x108,0x8,0x5F 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x47B3,ACK
5.898055750000000,31371,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.898172000000000,31372,DATA,0x090,0x8,0xFE 0xFF 0xFF 0xFF 0x51 0x00 0x00 0x00,0x1DD5,ACK
5.898294250000000,31373,DATA,0x090,0x8,0x5F 0x00 0x00 0x00 0xF7 0x10 0x66 0xCC,0x5EBD,ACK
5.898420500000000,31374,DATA,0x090,0x2,0x66 0xCC,0x1021,ACK
5.898485750000000,31375,DATA,0x108,0x8,0x96 0x30 0x34 0x10 0x31 0x10 0x31 0x10,0x358F,ACK
5.898602875000000,31376,DATA,0x108,0x8,0x80 0x30 0x71 0x7D 0x74 0x43 0xB0 0x57,0x62C5,ACK
5.898729125000000,31377,DATA,0x108,0x8,0x75 0x43 0x00 0x00 0x00 0x00 0x00 0x00,0x149B,ACK
5.898851375000000,31378,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x6C70,ACK
5.898976625000000,31379,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0xF0 0xBF 0xFF 0xFF,0x5C27,ACK
5.899110875000000,31380,DATA,0x108,0x8,0xFF 0xFF 0x00 0x00 0x00 0x00 0x00 0x00,0x5895,ACK
5.899235125000000,31381,DATA,0x108,0x8,0x00 0x00 0x00 0x0A 0x78 0x78 0x00 0x00,0x38EE,ACK
5.899357375000000,31382,DATA,0x108,0x4,0x66 0xCC 0x66 0xCC,0x680F,ACK
5.899659625000000,31383,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.899775875000000,31384,DATA,0x090,0x8,0xFE 0xFF 0xFF 0xFF 0x53 0x00 0x00 0x00,0x2025,ACK
5.899899000000000,31385,DATA,0x090,0x6,0x5D 0x00 0x00 0x00 0xF8 0x10,0x0AE3,ACK
5.900009250000000,31386,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.901286750000000,31387,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.901403000000000,31388,DATA,0x090,0x8,0xFF 0xFF 0xFF 0xFF 0x57 0x00 0x00 0x00,0x0CF5,ACK
5.901526250000000,31389,DATA,0x090,0x6,0x59 0x00 0x00 0x00 0xF9 0x10,0x3675,ACK
5.901635500000000,31390,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.902715000000000,31391,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x02 0x10 0x78 0x00,0x113D,ACK
5.902832250000000,31392,DATA,0x090,0x8,0x18 0x10 0xD9 0x5C 0xEF 0x2F 0xC3 0x3F,0x5A2A,ACK
5.902948375000000,31393,DATA,0x090,0x8,0x2F 0xF5 0xA3 0x01 0xA4 0x0A 0xED 0x3F,0x194C,ACK
5.903079625000000,31394,DATA,0x090,0x8,0x96 0x83 0x0E 0x43 0xCA 0xDD 0x8A 0x3B,0x7A3E,ACK
5.903194875000000,31395,DATA,0x090,0x8,0x49 0x52 0x99 0x3C 0x72 0x39 0x81 0xBF,0x2456,ACK
5.903309125000000,31396,DATA,0x090,0x8,0xCD 0xC8 0xCB 0xBA 0xC3 0x17 0x7E 0x3C,0x2E40,ACK
5.903430375000000,31397,DATA,0x090,0x8,0x44 0x08 0x79 0x3C 0x81 0x63 0x74 0x43,0x6335,ACK
5.903544625000000,31398,DATA,0x090,0x8,0xC9 0xF6 0x5A 0x3F 0xBA 0xC4 0x78 0xBB,0x7B58,ACK
5.903659750000000,31399,DATA,0x090,0x8,0xBE 0xA1 0x65 0x3C 0xFC 0x93 0x04 0xBF,0x5FC3,ACK
5.903784000000000,31400,DATA,0x090,0x8,0xFC 0xA6 0xC1 0xBD 0x7F 0x12 0x03 0x3E,0x51C4,ACK
5.903901250000000,31401,DATA,0x090,0x8,0xF4 0x52 0xFA 0x3C 0x00 0x00 0x00 0x00,0x5766,ACK
5.904020500000000,31402,DATA,0x090,0x8,0x00 0x00 0x00 0x00 0xC8 0x36 0x4B 0x3D,0x775E,ACK
5.904147750000000,31403,DATA,0x090,0x8,0x20 0xCC 0x26 0xB5 0x6E 0x5A 0x81 0x38,0x58C4,ACK
5.904263000000000,31404,DATA,0x090,0x8,0xB2 0x83 0x81 0xB6 0xCB 0x00 0x9B 0x01,0x629D,ACK
5.904379125000000,31405,DATA,0x090,0x8,0x71 0x04 0x37 0x00 0x37 0x00 0x25 0x00,0x0340,ACK
5.904506375000000,31406,DATA,0x090,0x8,0x00 0x00 0x30 0x00 0x00 0x00 0xD5 0x02,0x2B9E,ACK
5.904628625000000,31407,DATA,0x090,0x8,0x66 0xCC 0x66 0xCC 0x55 0xAA 0x55 0xAA,0x03E5,ACK
5.904742875000000,31408,DATA,0x090,0x8,0x01 0x10 0x0E 0x00 0x00 0x00 0x00 0x00,0x3095,ACK
5.904873125000000,31409,DATA,0x090,0x8,0x57 0x00 0x00 0x00 0x56 0x00 0x00 0x00,0x268A,ACK
5.904995375000000,31410,DATA,0x090,0x8,0xFA 0x10 0x66 0xCC 0x66 0xCC 0x55 0xAA,0x410A,ACK
5.905110625000000,31411,DATA,0x090,0x8,0x55 0xAA 0x01 0x10 0x0E 0x00 0x03 0x00,0x2F85,ACK
5.905237750000000,31412,DATA,0x090,0x8,0x00 0x00 0x57 0x00 0x00 0x00 0x50 0x00,0x2769,ACK
5.905361000000000,31413,DATA,0x090,0x8,0x00 0x00 0xFB 0x10 0x66 0xCC 0x66 0xCC,0x015A,ACK
5.906309500000000,31414,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.906425750000000,31415,DATA,0x090,0x8,0x04 0x00 0x00 0x00 0x56 0x00 0x00 0x00,0x3BF4,ACK
5.906549875000000,31416,DATA,0x090,0x6,0x4D 0x00 0x00 0x00 0xFC 0x10,0x3D22,ACK
5.906664125000000,31417,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.907960625000000,31418,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.908076875000000,31419,DATA,0x090,0x8,0x04 0x00 0x00 0x00 0x56 0x00 0x00 0x00,0x3BF4,ACK
5.908201125000000,31420,DATA,0x090,0x6,0x4A 0x00 0x00 0x00 0xFD 0x10,0x23C0,ACK
5.908312375000000,31421,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.909616875000000,31422,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.909733125000000,31423,DATA,0x090,0x8,0x04 0x00 0x00 0x00 0x56 0x00 0x00 0x00,0x3BF4,ACK
5.909857375000000,31424,DATA,0x090,0x6,0x46 0x00 0x00 0x00 0xFE 0x10,0x667A,ACK
5.909966625000000,31425,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.911291125000000,31426,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.911407375000000,31427,DATA,0x090,0x8,0x04 0x00 0x00 0x00 0x56 0x00 0x00 0x00,0x3BF4,ACK
5.911531625000000,31428,DATA,0x090,0x6,0x45 0x00 0x00 0x00 0xFF 0x10,0x0028,ACK
5.911634750000000,31429,DATA,0x118,0x8,0x55 0xAA 0x55 0xAA 0x04 0x10 0x06 0x00,0x7106,ACK
5.911752000000000,31430,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.911832250000000,31431,DATA,0x118,0x6,0x17 0x00 0x82 0x00 0x0E 0x01,0x4A2D,ACK
5.911952500000000,31432,DATA,0x118,0x4,0x66 0xCC 0x66 0xCC,0x5CF6,ACK
5.912782875000000,31433,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x02 0x10 0x78 0x00,0x113D,ACK
5.912900125000000,31434,DATA,0x090,0x8,0x18 0x10 0xD9 0x5C 0xEF 0x2F 0xC3 0x3F,0x5A2A,ACK
5.913016375000000,31435,DATA,0x090,0x8,0x2F 0xF5 0xA3 0x01 0xA4 0x0A 0xED 0x3F,0x194C,ACK
5.913140625000000,31436,DATA,0x090,0x8,0x96 0x83 0x0E 0x43 0xCC 0x07 0x69 0x3B,0x6011,ACK
5.913255875000000,31437,DATA,0x090,0x8,0x04 0x6C 0x9A 0x3C 0x05 0x0D 0x81 0xBF,0x191A,ACK
5.913372000000000,31438,DATA,0x090,0x8,0xD0 0x82 0x93 0xB8 0x83 0xA4 0x70 0x3C,0x68DD,ACK
5.913494250000000,31439,DATA,0x090,0x8,0x24 0x00 0x77 0x3C 0x4A 0x79 0x74 0x43,0x631B,ACK
5.913609500000000,31440,DATA,0x090,0x8,0x6A 0xF9 0x5A 0x3F 0xFF 0x78 0x77 0xBB,0x4C14,ACK
5.913725750000000,31441,DATA,0x090,0x8,0x93 0x49 0x66 0x3C 0x98 0x8F 0x04 0xBF,0x0BC7,ACK
5.913847000000000,31442,DATA,0x090,0x8,0x28 0xD7 0xC5 0xBD 0x36 0x69 0x0A 0x3E,0x0A17,ACK
5.913963250000000,31443,DATA,0x090,0x8,0x7A 0xFC 0x33 0x3D 0x00 0x00 0x00 0x00,0x1D38,ACK
5.914082375000000,31444,DATA,0x090,0x8,0x00 0x00 0x00 0x00 0x8C 0x03 0x4D 0x3D,0x5D28,ACK
5.914209625000000,31445,DATA,0x090,0x8,0x20 0xCC 0x26 0xB5 0x6E 0x5A 0x81 0x38,0x58C4,ACK
5.914324875000000,31446,DATA,0x090,0x8,0xB2 0x83 0x81 0xB6 0xCB 0x00 0x9B 0x01,0x629D,ACK
5.914441125000000,31447,DATA,0x090,0x8,0x71 0x04 0x37 0x00 0x37 0x00 0x25 0x00,0x0340,ACK
5.914568375000000,31448,DATA,0x090,0x8,0x00 0x00 0x30 0x00 0x00 0x00 0xD6 0x02,0x226D,ACK
5.914690625000000,31449,DATA,0x090,0x8,0x66 0xCC 0x66 0xCC 0x55 0xAA 0x55 0xAA,0x03E5,ACK
5.914804750000000,31450,DATA,0x090,0x8,0x01 0x10 0x0E 0x00 0x05 0x00 0x00 0x00,0x558D,ACK
5.914933000000000,31451,DATA,0x090,0x8,0x53 0x00 0x00 0x00 0x46 0x00 0x00 0x00,0x5053,ACK
5.915056250000000,31452,DATA,0x090,0x8,0x00 0x11 0x66 0xCC 0x66 0xCC 0x55 0xAA,0x1A8D,ACK
5.915170500000000,31453,DATA,0x090,0x8,0x55 0xAA 0x01 0x10 0x0E 0x00 0x06 0x00,0x3590,ACK
5.915295750000000,31454,DATA,0x090,0x8,0x00 0x00 0x4F 0x00 0x00 0x00 0x48 0x00,0x35FA,ACK
5.915420000000000,31455,DATA,0x090,0x8,0x00 0x00 0x01 0x11 0x66 0xCC 0x66 0xCC,0x6492,ACK
5.915646250000000,31456,DATA,0x108,0x8,0x55 0xAA 0x55 0xAA 0x09 0x10 0xB8 0x00,0x5AD4,ACK
5.915761500000000,31457,DATA,0x108,0x8,0x44 0x4A 0x49 0x01 0x18 0x42 0x18 0x42,0x2D17,ACK
5.915874625000000,31458,DATA,0x108,0x8,0x18 0x42 0x18 0x42 0x00 0x00 0x00 0x00,0x6D74,ACK
5.916002875000000,31459,DATA,0x108,0x8,0x00 0x00 0x64 0x00 0x00 0x00 0x00 0x00,0x2E47,ACK
5.916127125000000,31460,DATA,0x108,0x8,0x17 0xFC 0xE9 0x03 0xE9 0x03 0x00 0x00,0x73CC,ACK
5.916247375000000,31461,DATA,0x108,0x8,0xEB 0x01 0xE9 0x03 0x17 0xFC 0x17 0xFC,0x2B37,ACK
5.916371625000000,31462,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.916487875000000,31463,DATA,0x090,0x8,0x06 0x00 0x00 0x00 0x4C 0x00 0x00 0x00,0x3B16,ACK
5.916611125000000,31464,DATA,0x090,0x8,0x4C 0x00 0x00 0x00 0x02 0x11 0x66 0xCC,0x7C95,ACK
5.916736250000000,31465,DATA,0x090,0x2,0x66 0xCC,0x1021,ACK
5.916801500000000,31466,DATA,0x108,0x8,0xE9 0x03 0xE9 0x03 0x00 0x00 0x00 0x00,0x4FEE,ACK
5.916923750000000,31467,DATA,0x108,0x8,0x38 0x04 0x00 0x00 0x00 0x00 0x38 0x02,0x68C0,ACK
5.917056000000000,31468,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0xF3 0x8F,0x1ECC,ACK
5.917178250000000,31469,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x6C70,ACK
5.917303500000000,31470,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x6C70,ACK
5.917437625000000,31471,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x6B 0x01 0x00 0x00,0x1832,ACK
5.917561875000000,31472,DATA,0x108,0x8,0x7C 0xD8 0xCA 0x3F 0x9D 0x82 0xF0 0x41,0x0A20,ACK
5.917680125000000,31473,DATA,0x108,0x8,0x00 0x40 0x0D 0xC4 0x66 0x00 0x00 0x00,0x64C1,ACK
5.917811375000000,31474,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x6C70,ACK
5.917936625000000,31475,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x78 0xFE 0x00 0x00,0x7A2C,ACK
5.918059875000000,31476,DATA,0x108,0x8,0x5F 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x47B3,ACK
5.918191125000000,31477,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.918307250000000,31478,DATA,0x090,0x8,0x04 0x00 0x00 0x00 0x48 0x00 0x00 0x00,0x2B0F,ACK
5.918430500000000,31479,DATA,0x090,0x8,0x54 0x00 0x00 0x00 0x03 0x11 0x66 0xCC,0x0F17,ACK
5.918556750000000,31480,DATA,0x090,0x2,0x66 0xCC,0x1021,ACK
5.918622000000000,31481,DATA,0x108,0x8,0x96 0x30 0x34 0x10 0x31 0x10 0x31 0x10,0x358F,ACK
5.918739250000000,31482,DATA,0x108,0x8,0x80 0x30 0x4A 0x79 0x74 0x43 0xB0 0x57,0x1F55,ACK
5.918864375000000,31483,DATA,0x108,0x8,0x75 0x43 0x00 0x00 0x00 0x00 0x00 0x00,0x149B,ACK
5.918986625000000,31484,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x6C70,ACK
5.919111875000000,31485,DATA,0x108,0x8,0x00 0x00 0x00 0x00 0xF0 0xBF 0xFF 0xFF,0x5C27,ACK
5.919246125000000,31486,DATA,0x108,0x8,0xFF 0xFF 0x00 0x00 0x00 0x00 0x00 0x00,0x5895,ACK
5.919370375000000,31487,DATA,0x108,0x8,0x00 0x00 0x00 0x0A 0x78 0x78 0x00 0x00,0x38EE,ACK
5.919492625000000,31488,DATA,0x108,0x4,0x66 0xCC 0x66 0xCC,0x680F,ACK
5.919664875000000,31489,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.919781125000000,31490,DATA,0x090,0x8,0x02 0x00 0x00 0x00 0x48 0x00 0x00 0x00,0x529D,ACK
5.919904250000000,31491,DATA,0x090,0x6,0x57 0x00 0x00 0x00 0x04 0x11,0x1EB1,ACK
5.920015500000000,31492,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.921285000000000,31493,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.921401250000000,31494,DATA,0x090,0x8,0x00 0x00 0x00 0x00 0x4B 0x00 0x00 0x00,0x1A6C,ACK
5.921525500000000,31495,DATA,0x090,0x6,0x5C 0x00 0x00 0x00 0x05 0x11,0x4C1A,ACK
5.921635750000000,31496,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.922724250000000,31497,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x02 0x10 0x78 0x00,0x113D,ACK
5.922841375000000,31498,DATA,0x090,0x8,0x18 0x10 0xD9 0x5C 0xEF 0x2F 0xC3 0x3F,0x5A2A,ACK
5.922957625000000,31499,DATA,0x090,0x8,0x2F 0xF5 0xA3 0x01 0xA4 0x0A 0xED 0x3F,0x194C,ACK
5.923081875000000,31500,DATA,0x090,0x8,0x96 0x83 0x0E 0x43 0xF4 0x0F 0x45 0x3B,0x2258,ACK
5.923197125000000,31501,DATA,0x090,0x8,0x4F 0xCB 0xAC 0x3C 0xF7 0xD2 0x80 0xBF,0x6317,ACK
5.923313375000000,31502,DATA,0x090,0x8,0x66 0xF6 0x1A 0x3A 0x57 0x3A 0x6C 0x3C,0x507A,ACK
5.923434625000000,31503,DATA,0x090,0x8,0xD0 0x86 0x62 0x3C 0x0B 0x8E 0x74 0x43,0x3D29,ACK
5.923547875000000,31504,DATA,0x090,0x8,0xEC 0xFB 0x5A 0x3F 0xD6 0xF8 0x75 0xBB,0x6BA7,ACK
5.923664000000000,31505,DATA,0x090,0x8,0xEC 0xDB 0x66 0x3C 0x66 0x8B 0x04 0xBF,0x0C3F,ACK
5.923786250000000,31506,DATA,0x090,0x8,0xC4 0xE2 0xA2 0xBD 0xA4 0x54 0x1A 0x3E,0x0888,ACK
5.923901500000000,31507,DATA,0x090,0x8,0x7A 0x99 0x79 0x3D 0x00 0x00 0x00 0x00,0x02CE,ACK
5.924020750000000,31508,DATA,0x090,0x8,0x00 0x00 0x00 0x00 0x85 0x82 0x4F 0x3D,0x4334,ACK
5.924148000000000,31509,DATA,0x090,0x8,0x20 0xCC 0x26 0xB5 0x6E 0x5A 0x81 0x38,0x58C4,ACK
5.924263250000000,31510,DATA,0x090,0x8,0xB2 0x83 0x81 0xB6 0xD1 0x00 0x9B 0x01,0x0986,ACK
5.924379375000000,31511,DATA,0x090,0x8,0x7B 0x04 0x37 0x00 0x37 0x00 0x25 0x00,0x4C6F,ACK
5.924504625000000,31512,DATA,0x090,0x8,0x00 0x00 0x30 0x00 0x00 0x00 0xD7 0x02,0x664B,ACK
5.924626875000000,31513,DATA,0x090,0x8,0x66 0xCC 0x66 0xCC 0x55 0xAA 0x55 0xAA,0x03E5,ACK
5.924741125000000,31514,DATA,0x090,0x8,0x01 0x10 0x0E 0x00 0x00 0x00 0x00 0x00,0x3095,ACK
5.924871375000000,31515,DATA,0x090,0x8,0x4C 0x00 0x00 0x00 0x5D 0x00 0x00 0x00,0x6668,ACK
5.924992625000000,31516,DATA,0x090,0x8,0x06 0x11 0x66 0xCC 0x66 0xCC 0x55 0xAA,0x631F,ACK
5.925106750000000,31517,DATA,0x090,0x8,0x55 0xAA 0x01 0x10 0x0E 0x00 0x00 0x00,0x2676,ACK
5.925233000000000,31518,DATA,0x090,0x8,0x00 0x00 0x4B 0x00 0x00 0x00 0x5D 0x00,0x6138,ACK
5.925355250000000,31519,DATA,0x090,0x8,0x00 0x00 0x07 0x11 0x66 0xCC 0x66 0xCC,0x207A,ACK
5.926278750000000,31520,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.926394875000000,31521,DATA,0x090,0x8,0x04 0x00 0x00 0x00 0x46 0x00 0x00 0x00,0x5F46,ACK
5.926519125000000,31522,DATA,0x090,0x6,0x5F 0x00 0x00 0x00 0x08 0x11,0x0D84,ACK
5.926629375000000,31523,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.927949875000000,31524,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.928066125000000,31525,DATA,0x090,0x8,0x06 0x00 0x00 0x00 0x43 0x00 0x00 0x00,0x51A7,ACK
5.928188375000000,31526,DATA,0x090,0x6,0x61 0x00 0x00 0x00 0x09 0x11,0x463C,ACK
5.928296625000000,31527,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.929616125000000,31528,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.929732375000000,31529,DATA,0x090,0x8,0x07 0x00 0x00 0x00 0x3F 0x00 0x00 0x00,0x3E9B,ACK
